id;catcode;catname;scatcode;scatname;charac;code
1169;3; Nutritional health intervention;1;Dietary supplement ;Ashwagandha;NPI3.1.1
1170;3; Nutritional health intervention;1;Dietary supplement ;Ashwagandha 5000;NPI3.1.1
1173;3; Nutritional health intervention;1;Dietary supplement ;Ashwagandha extract,;NPI3.1.1
1174;3; Nutritional health intervention;1;Dietary supplement ;Ashwagandha powder;NPI3.1.1
1172;3; Nutritional health intervention;1;Dietary supplement ;Ashwagandha vati;NPI3.1.1
4710;3; Nutritional health intervention;1;Dietary supplement ;Ashwaghanda capsules;NPI3.1.1
1175;3; Nutritional health intervention;1;Dietary supplement ;Asparagus;NPI3.1.1
1177;3; Nutritional health intervention;1;Dietary supplement ;Asparagus capsules;NPI3.1.1
303;3; Nutritional health intervention;1;Dietary supplement ;Aspartic acid (daa);NPI3.1.1
304;3; Nutritional health intervention;1;Dietary supplement ;Aspartic acid d;NPI3.1.1
1176;3; Nutritional health intervention;1;Dietary supplement ;Aspen;NPI3.1.1
1183;3; Nutritional health intervention;1;Dietary supplement ;Assault sport;NPI3.1.1
429;3; Nutritional health intervention;1;Dietary supplement ;Assertiveness;NPI3.1.1
1184;3; Nutritional health intervention;1;Dietary supplement ;Assimil sugar;NPI3.1.1
1186;3; Nutritional health intervention;1;Dietary supplement ;Astaxanthin;NPI3.1.1
1188;3; Nutritional health intervention;1;Dietary supplement ;Asthe 1000;NPI3.1.1
1191;3; Nutritional health intervention;1;Dietary supplement ;Astragal complex;NPI3.1.1
1193;3; Nutritional health intervention;1;Dietary supplement ;Astragalus;NPI3.1.1
9422;3; Nutritional health intervention;1;Dietary supplement ;Astragalus;NPI3.1.1
1192;3; Nutritional health intervention;1;Dietary supplement ;Astragalus extract;NPI3.1.1
1194;3; Nutritional health intervention;1;Dietary supplement ;Astragalus membranaceus;NPI3.1.1
1196;3; Nutritional health intervention;1;Dietary supplement ;Asvattha;NPI3.1.1
1205;3; Nutritional health intervention;1;Dietary supplement ;Aterofisiol;NPI3.1.1
1206;3; Nutritional health intervention;1;Dietary supplement ;Athomik slimming;NPI3.1.1
1207;3; Nutritional health intervention;1;Dietary supplement ;Atomic 7;NPI3.1.1
1208;3; Nutritional health intervention;1;Dietary supplement ;Atp max;NPI3.1.1
1209;3; Nutritional health intervention;1;Dietary supplement ;Atrosol;NPI3.1.1
1210;3; Nutritional health intervention;1;Dietary supplement ;Attack;NPI3.1.1
1211;3; Nutritional health intervention;1;Dietary supplement ;Attack 2;NPI3.1.1
1212;3; Nutritional health intervention;1;Dietary supplement ;Attentiv vital;NPI3.1.1
1214;3; Nutritional health intervention;1;Dietary supplement ;Aubepine / olive tree;NPI3.1.1
1217;3; Nutritional health intervention;1;Dietary supplement ;Aubepine Buds;NPI3.1.1
1219;3; Nutritional health intervention;1;Dietary supplement ;Aubepine strong;NPI3.1.1
1226;3; Nutritional health intervention;1;Dietary supplement ;Audiclair;NPI3.1.1
1227;3; Nutritional health intervention;1;Dietary supplement ;Audiovit;NPI3.1.1
1228;3; Nutritional health intervention;1;Dietary supplement ;Audiphyt;NPI3.1.1
1229;3; Nutritional health intervention;1;Dietary supplement ;Audiptil;NPI3.1.1
1230;3; Nutritional health intervention;1;Dietary supplement ;Audistim equilibrium;NPI3.1.1
1231;3; Nutritional health intervention;1;Dietary supplement ;Audistim gel day nightB / 30  30;NPI3.1.1
1233;3; Nutritional health intervention;1;Dietary supplement ;Aunee officinale;NPI3.1.1
1234;3; Nutritional health intervention;1;Dietary supplement ;Auseno;NPI3.1.1
1239;3; Nutritional health intervention;1;Dietary supplement ;Av capsules aloe vera;NPI3.1.1
1240;3; Nutritional health intervention;1;Dietary supplement ;Avena sativa;NPI3.1.1
1242;3; Nutritional health intervention;1;Dietary supplement ;Avidiane;NPI3.1.1
5842;3; Nutritional health intervention;1;Dietary supplement ;Avocado vegetable oil;NPI3.1.1
1245;3; Nutritional health intervention;1;Dietary supplement ;Avovida ;NPI3.1.1
1246;3; Nutritional health intervention;1;Dietary supplement ;Axiom-gh;NPI3.1.1
1248;3; Nutritional health intervention;1;Dietary supplement ;Azeol ab;NPI3.1.1
1249;3; Nutritional health intervention;1;Dietary supplement ;Azeol af;NPI3.1.1
1251;3; Nutritional health intervention;1;Dietary supplement ;Azeol spray;NPI3.1.1
1250;3; Nutritional health intervention;1;Dietary supplement ;Azeol syrup;NPI3.1.1
1252;3; Nutritional health intervention;1;Dietary supplement ;Azinc energy max;NPI3.1.1
1253;3; Nutritional health intervention;1;Dietary supplement ;Azinc energy max cpr from 15 years B / 30;NPI3.1.1
1254;3; Nutritional health intervention;1;Dietary supplement ;Azinc form and vitalite gel from 15 years fl / 120;NPI3.1.1
1255;3; Nutritional health intervention;1;Dietary supplement ;Azinc form and vitalite gel from 15 years fl / 60;NPI3.1.1
1256;3; Nutritional health intervention;1;Dietary supplement ;Azinc vitalite junior, cola taste, 30 tablets;NPI3.1.1
1257;3; Nutritional health intervention;1;Dietary supplement ;Azinc vitalite junior, strawberry flavor, 30 tablets;NPI3.1.1
1258;3; Nutritional health intervention;1;Dietary supplement ;Azinc vitalite, effervescent tablets;NPI3.1.1
1259;3; Nutritional health intervention;1;Dietary supplement ;Azione colgeno sport;NPI3.1.1
1261;3; Nutritional health intervention;1;Dietary supplement ;B12;NPI3.1.1
1262;3; Nutritional health intervention;1;Dietary supplement ;B12 &B9;NPI3.1.1
1263;3; Nutritional health intervention;1;Dietary supplement ;B50-dial;NPI3.1.1
1264;3; Nutritional health intervention;1;Dietary supplement ;Ba zhen tang;NPI3.1.1
1424;3; Nutritional health intervention;1;Dietary supplement ;Baby gas;NPI3.1.1
1266;3; Nutritional health intervention;1;Dietary supplement ;Baccharis;NPI3.1.1
4313;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  1 granule: agrimony / agrimony;NPI3.1.1
4315;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  11 granule: elm / elm;NPI3.1.1
4317;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  13 granule: gorse / gorse;NPI3.1.1
4321;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  17 granule: charm / hornbeam;NPI3.1.1
4323;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  19 granule: larch / larch;NPI3.1.1
4326;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  21 granule: mustard / mustard;NPI3.1.1
4327;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  22 granule: oak / oak;NPI3.1.1
4328;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  23 granules: olive / olive;NPI3.1.1
4338;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  33 granule: walnut / walnut;NPI3.1.1
4342;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  37 granule: rosehip / wild rose;NPI3.1.1
4343;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  38 granule: willow / willow;NPI3.1.1
4346;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  6 granule: prunus / cherry plum;NPI3.1.1
4349;3; Nutritional health intervention;1;Dietary supplement ;Bach flower n  9 granule: clematis / clematis;NPI3.1.1
4324;3; Nutritional health intervention;1;Dietary supplement ;Bach Flower No. 2 granule: aspen / aspen;NPI3.1.1
4333;3; Nutritional health intervention;1;Dietary supplement ;Bach Flower No. 29 granule: star ofBethlehem / star ofBethlehem;NPI3.1.1
4336;3; Nutritional health intervention;1;Dietary supplement ;Bach flower no. 31 granule: verbena / vervain;NPI3.1.1
4337;3; Nutritional health intervention;1;Dietary supplement ;Bach Flower No. 32 granule: vine / vine;NPI3.1.1
4341;3; Nutritional health intervention;1;Dietary supplement ;Bach Flower No. 36 Granule: wild oat / wild oats;NPI3.1.1
4351;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers # 10: wild apple / apple crab;NPI3.1.1
2749;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers complex: a serene journey;NPI3.1.1
4350;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  1: agrimony / agrimony;NPI3.1.1
4352;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  11: elm / elm;NPI3.1.1
4353;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  12: gentian / gentian;NPI3.1.1
4354;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  13: gorse / gorse;NPI3.1.1
4355;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  14: heather / heather;NPI3.1.1
4356;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  15: holly / holly;NPI3.1.1
4357;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  16: honeysuckle / honeysuckle;NPI3.1.1
4358;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  17: charm / hornbeam;NPI3.1.1
4359;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  18: impatience / impatiens;NPI3.1.1
4360;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  19: larch / larch;NPI3.1.1
4361;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  2: aspen / aspen;NPI3.1.1
4363;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  21: mustard / mustard;NPI3.1.1
4364;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  22: oak / oak;NPI3.1.1
4365;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  23: olive / olive;NPI3.1.1
4366;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  24: pine / pine;NPI3.1.1
4367;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  25: red chestnut / red chestnut;NPI3.1.1
4368;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  26: hollywood / pink rock;NPI3.1.1
4369;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  27: rock water / rock water;NPI3.1.1
4370;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  28: scleranthus / scleranthus;NPI3.1.1
4371;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  29:Bethlehem star / star ofBethlehem;NPI3.1.1
4372;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  3:Beech /Beech;NPI3.1.1
4373;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  30: chestnut / sweet chestnut;NPI3.1.1
4374;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  31: verbena / vervain;NPI3.1.1
4375;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  32: vine / vine;NPI3.1.1
4376;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  33: walnut / walnut;NPI3.1.1
4377;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  34: violet water / purple water;NPI3.1.1
4378;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  35: white chestnut / white chestnut;NPI3.1.1
4379;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  36: wild oat / wild oats;NPI3.1.1
4380;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  37: eglantier / wild rose;NPI3.1.1
4381;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  38: willow / willow;NPI3.1.1
4383;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  5: plumbago / cerato;NPI3.1.1
4384;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  6: prunus / cherry plum;NPI3.1.1
4385;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  7: horse chestnutBuds / chestnutBud;NPI3.1.1
4386;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  8: chicory / chicory;NPI3.1.1
4387;3; Nutritional health intervention;1;Dietary supplement ;Bach flowers n  9: clematis / clematis;NPI3.1.1
1267;3; Nutritional health intervention;1;Dietary supplement ;Baci4- nut;NPI3.1.1
1268;3; Nutritional health intervention;1;Dietary supplement ;Bacilac Bifido soluble pdr 16 sach / 2g;NPI3.1.1
1269;3; Nutritional health intervention;1;Dietary supplement ;Bacilor defenses;NPI3.1.1
1270;3; Nutritional health intervention;1;Dietary supplement ;Bacilor Travel;NPI3.1.1
1271;3; Nutritional health intervention;1;Dietary supplement ;Bacopa;NPI3.1.1
4698;3; Nutritional health intervention;1;Dietary supplement ;Bacopa capsule;NPI3.1.1
1274;3; Nutritional health intervention;1;Dietary supplement ;Bacopa monnieri;NPI3.1.1
1275;3; Nutritional health intervention;1;Dietary supplement ;Bacopa monnieriBio;NPI3.1.1
1273;3; Nutritional health intervention;1;Dietary supplement ;Bacopa strong;NPI3.1.1
1272;3; Nutritional health intervention;1;Dietary supplement ;BacopaBio;NPI3.1.1
1278;3; Nutritional health intervention;1;Dietary supplement ;Bacthybiotic;NPI3.1.1
1279;3; Nutritional health intervention;1;Dietary supplement ;Bacthycitrus;NPI3.1.1
1280;3; Nutritional health intervention;1;Dietary supplement ;Bactivit defenses;NPI3.1.1
1281;3; Nutritional health intervention;1;Dietary supplement ;Bactivit transit slowed;NPI3.1.1
7058;3; Nutritional health intervention;1;Dietary supplement ;Bad fat;NPI3.1.1
7057;3; Nutritional health intervention;1;Dietary supplement ;Bad sugar;NPI3.1.1
1282;3; Nutritional health intervention;1;Dietary supplement ;Badiane capsules;NPI3.1.1
1288;3; Nutritional health intervention;1;Dietary supplement ;Baijili;NPI3.1.1
3910;3; Nutritional health intervention;1;Dietary supplement ;Balance digest;NPI3.1.1
3923;3; Nutritional health intervention;1;Dietary supplement ;Balance minerals vitamins;NPI3.1.1
3929;3; Nutritional health intervention;1;Dietary supplement ;Balance sero-t;NPI3.1.1
3907;3; Nutritional health intervention;1;Dietary supplement ;BalancedBromelaine;NPI3.1.1
1303;3; Nutritional health intervention;1;Dietary supplement ;Bamboo;NPI3.1.1
1304;3; Nutritional health intervention;1;Dietary supplement ;Bamboo (pm);NPI3.1.1
3075;3; Nutritional health intervention;1;Dietary supplement ;Bamboo curcumin;NPI3.1.1
1306;3; Nutritional health intervention;1;Dietary supplement ;Bamboo tabashir;NPI3.1.1
1302;3; Nutritional health intervention;1;Dietary supplement ;Bamboox;NPI3.1.1
1307;3; Nutritional health intervention;1;Dietary supplement ;Baobab;NPI3.1.1
3903;3; Nutritional health intervention;1;Dietary supplement ;Basic acidBalance;NPI3.1.1
1318;3; Nutritional health intervention;1;Dietary supplement ;Basico equilibrium ph;NPI3.1.1
1319;3; Nutritional health intervention;1;Dietary supplement ;Basil;NPI3.1.1
5562;3; Nutritional health intervention;1;Dietary supplement ;Basil essential oil;NPI3.1.1
1320;3; Nutritional health intervention;1;Dietary supplement ;Basimax;NPI3.1.1
1321;3; Nutritional health intervention;1;Dietary supplement ;Basonorm;NPI3.1.1
1221;3; Nutritional health intervention;1;Dietary supplement ;Basswood sapwood;NPI3.1.1
4344;3; Nutritional health intervention;1;Dietary supplement ;Batch flower n  4 granule: centaury / centaury;NPI3.1.1
7437;3; Nutritional health intervention;1;Dietary supplement ;Bay mryrtille;NPI3.1.1
1322;3; Nutritional health intervention;1;Dietary supplement ;Bb d3 200 ui;NPI3.1.1
1323;3; Nutritional health intervention;1;Dietary supplement ;Bb detox;NPI3.1.1
2660;3; Nutritional health intervention;1;Dietary supplement ;Bb15 complex;NPI3.1.1
1324;3; Nutritional health intervention;1;Dietary supplement ;bCAA;NPI3.1.1
1327;3; Nutritional health intervention;1;Dietary supplement ;Bcaa ;NPI3.1.1
1328;3; Nutritional health intervention;1;Dietary supplement ;Bcaa  15 myoprogen;NPI3.1.1
1389;3; Nutritional health intervention;1;Dietary supplement ;Bcaa  15 myoprogen;NPI3.1.1
1330;3; Nutritional health intervention;1;Dietary supplement ;Bcaa  glutamine xpress;NPI3.1.1
1331;3; Nutritional health intervention;1;Dietary supplement ;Bcaa  vitaminB6;NPI3.1.1
1325;3; Nutritional health intervention;1;Dietary supplement ;Bcaa & glutamine fruit punch;NPI3.1.1
1326;3; Nutritional health intervention;1;Dietary supplement ;Bcaa & glutamine lemon;NPI3.1.1
1332;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 10.1.1;NPI3.1.1
1333;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 10: 1: 1;NPI3.1.1
1334;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 10: 1: 1 vegan;NPI3.1.1
1335;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 1000;NPI3.1.1
1336;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 1000 capsules;NPI3.1.1
1337;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 1100 mega caps;NPI3.1.1
1338;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 12.1.1;NPI3.1.1
1339;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 12: 1: 1;NPI3.1.1
1341;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 2.1.1;NPI3.1.1
1340;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 2: 1: 1;NPI3.1.1
1342;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 2: 1: 1;NPI3.1.1
1343;3; Nutritional health intervention;1;Dietary supplement ;Bcaa 2: 1: 1 500g;NPI3.1.1
